,Name,Campsite,Address
1301,Shelly,翠墨莊園,桃園市復興區
1302,Shelly,石秀灣五葉松露營區,桃園市復興區羅馬路五段330號
1303,Shelly,爺亨溫泉夢幻莊園露營區,桃園市復興區爺亨道路24號
1304,Shelly,歐陽莊園,桃園市復興區高義蘭道路65之7號
1305,Shelly,上杉露營區,桃園市復興區6鄰28之
1306,Shelly,哇吶訕露營區,桃園市復興區14之18號
1307,Shelly,培雅境休閒露營區,桃園市復興區羅馬公路
1308,Shelly,拉拉山樂野露營區,桃園市復興區華陵村11鄰180-11號
1309,Shelly,谷力農場(狩獵帳),桃園市復興區義盛村10鄰義興29號
1310,Shelly,拉拉山木村的家露營區,桃園市復興區中心路156-2號
1311,Shelly,拉拉山塔曼之光露營區,桃園市復興區中心路315號
1312,Shelly,綠果子休憩站,桃園市大溪區美山路一段號166巷65號
1313,Shelly,桃園•復興露營區,桃園市復興區
1314,Shelly,馬莎度露營區,桃園市復興區
1315,Shelly,山大王休閒農莊,桃園市復興區成福路
1316,Shelly,木河谷營地,桃園市復興區
1317,Shelly,拉拉山觀星營地,桃園市復興區14鄰143-7號
1318,Shelly,和平橋露營區,桃園市復興區上宇內道路
1319,Shelly,一號地露營區,桃園市復興區
1320,Shelly,古渡園地,桃園市復興區中心路86巷11號
1321,Shelly,雲河露營農場,桃園市復興區中心路
1322,Shelly,桃園復興鄉桃子菇菇休閒農莊,桃園市復興區中心路148號
1323,Shelly,桃園市龍潭區石門國民小學第二校區,桃園市龍潭區民治路100號
1324,Shelly,Hola吼辣露營農場,桃園市復興區16號
1325,Shelly,摩亞露營區,桃園市復興區高義村雪霧鬧7鄰10-8號
1326,Shelly,遠見之星露營區,桃園市復興區中心路86巷28號
1327,Shelly,融奎霖休閒露營區,桃園市復興區13號
1328,Shelly,Colin 亞力山大露營區,桃園市復興區高義蘭道路65-9號
1329,Shelly,比該溪生態露營區,桃園市復興區9鄰89-1號
1330,Shelly,蝶木窩露營休閒坊,桃園市復興區羅浮里4鄰羅浮92號
1331,Shelly,Insuna‘尹宿納露營區,桃園市復興區
1332,Shelly,清清露營區,桃園市復興區-
1333,Shelly,拉拉山芘雅尚露營區,桃園市復興區-9號
1334,Shelly,綠境農場,桃園市大溪區中華路369巷33號
1335,Shelly,山上陽光休閒農莊,桃園市復興區一鄰號
1336,Shelly,雅比斯露營區,桃園市復興區華陵里9鄰69號
1337,Shelly,高坡金磐石露營區,桃園市復興區5號
1338,Shelly,喜樂麻谷烤肉露營休閒園區,桃園市復興區霞雲里4鄰佳志13-1號
1339,Shelly,拉拉山得拉互露營區,桃園市復興區
1340,Shelly,戀戀雅渡農場,桃園市復興區色霧鬧7鄰10之3號
1341,Shelly,山豬王露營區,桃園市復興區7鄰1之12號
1342,Shelly,阿爸的故事,桃園市復興區華陵里華陵村11鄰180號
1343,Shelly,貳柒珈琲露營區,桃園市復興區30-3號
1344,Shelly,施工中暫停服務,桃園市復興區
1345,Shelly,兔子坑露營區,桃園市龍潭區永昌路51巷18弄108之2號
1346,Shelly,卡普休閒農莊(Qapu Camping Area),桃園市復興區23號
1347,Shelly,杉與山 露營區,桃園市復興區中心路86巷
1348,Shelly,拉嘎露營區,桃園市復興區霞雲里佳志14之1號
1349,Shelly,享慢活 Double 5,桃園市新屋區港興路310號
1350,Shelly,微笑草地,桃園市復興區中心路86巷21號
1351,Shelly,那山達雅賀,桃園市復興區9-6號
1352,Shelly,Mliyang米利漾 x Camping Chill 露營,桃園市復興區2號
1353,Shelly,基拉耳山莊,桃園市復興區溪口路16巷29號
1354,Shelly,蘋果農莊,桃園市復興區色霧鬧7鄰10-20號
1355,Shelly,庭綩小棧,桃園市復興區1鄰16-3號
1356,Shelly,天成逸旅,桃園市龍潭區悅華路100號
1357,Shelly,爺亨溫泉露營區,桃園市復興區爺亨道路24號
1358,Shelly,享恩商店露營區,桃園市復興區溪口路86號
1359,Shelly,拉拉山．沄峰農場,桃園市復興區華陵村10鄰143之22號
1360,Shelly,桃園復興大樹下露營區,桃園市復興區32號
1361,Shelly,蒝區,桃園市楊梅區幼獅路一段439號東南側
1362,Shelly,山大王露營區,桃園市復興區成福路
1363,Shelly,友善露營區,桃園市復興區中心路160-7號
1364,Shelly,雅緻露營區,桃園市復興區三光段122地號果園
1365,Shelly,休旅家 梧桐心境露營區,桃園市龍潭區粗坑路622巷280號
1366,Shelly,花蓮海洋露營區,花蓮縣壽豐鄉大橋號30之6號
1367,Shelly,花蓮悠悠太魯閣露營區,花蓮縣秀林鄉民治132之11號
1368,Shelly,巴罕營家,花蓮縣秀林鄉70-
1369,Shelly,Ocean Chill 海憩露營區,花蓮縣新城鄉順安村
1370,Shelly,踏浪星辰豪華露營Camp,花蓮縣新城鄉七星街41巷11號
1371,Shelly,花蓮鯉魚潭露營渡假村,花蓮縣壽豐鄉池南路二段90號
1372,Shelly,高巢農場,花蓮縣秀林鄉崇德192之43號
1373,Shelly,花蓮8個浪露營區,花蓮縣秀林鄉
1374,Shelly,花蓮光復吉利潭星光露營區,花蓮縣光復鄉號
1375,Shelly,那座山隱癮coffee,花蓮縣秀林鄉
1376,Shelly,崇德瑩農場,花蓮縣秀林鄉下台地
1377,Shelly,山棧水居,花蓮縣秀林鄉19-12號
1378,Shelly,鷹谷露營區,花蓮縣豐濱鄉UnnamedRoad
1379,Shelly,石梯坪營地,花蓮縣豐濱鄉石梯坪52號
1380,Shelly,風七十營地,花蓮縣壽豐鄉大橋36-9號
1381,Shelly,嚮海·邊境Yearning for the sea,花蓮縣秀林鄉崇德192之45號
1382,Shelly,野宅 ye.zhai,花蓮縣秀林鄉192之28號
1383,Shelly,後山星月,花蓮縣壽豐鄉月眉村月眉二段37-1號
1384,Shelly,利巴哈克露營區,花蓮縣秀林鄉192之21號
1385,Shelly,後山逍遙露營區,花蓮縣光復鄉建國路一段15巷5-6號
1386,Shelly,石寨美自然生態工坊,花蓮縣萬榮鄉
1387,Shelly,山民治97漫活營地,花蓮縣秀林鄉民治97號
1388,Shelly,醉浪露營區,花蓮縣壽豐鄉大橋30-7號
1389,Shelly,眺浪一園區,花蓮縣豐濱鄉
1390,Shelly,吉米雄露營地,花蓮縣瑞穗鄉興鶴路一段42號
1391,Shelly,花蓮吉安海邊野營點,花蓮縣吉安鄉
1392,Shelly,AKI Camping 車宿露營區,花蓮縣秀林鄉98-22號
1393,Shelly,奇蹟農場,花蓮縣秀林鄉
1394,Shelly,白鮑溪休閒農場,花蓮縣秀林鄉
1395,Shelly,納格林野營,花蓮縣光復鄉
1396,Shelly,眺躍鳥水域活動營區,花蓮縣秀林鄉
1397,Shelly,Aki camping,花蓮縣秀林鄉佳民98號
1398,Shelly,海放你基地 Have Funny Base,花蓮縣豐濱鄉永豐路11-5號
1399,Shelly,山風露宿,花蓮縣萬榮鄉號
1400,Shelly,七腳川露營民宿,花蓮縣吉安鄉福昌路800號
1401,Shelly,夢星緣,花蓮縣壽豐鄉
1402,Shelly,#太陽農莊,花蓮縣秀林鄉崇德192之9號
1403,Shelly,七彩湖營地,花蓮縣萬榮鄉
1404,Shelly,奇蹟野戰營,花蓮縣秀林鄉加灣地號436號
1405,Shelly,鹽寮民宿,花蓮縣壽豐鄉花東海岸公路39號
1406,Shelly,白石池營地,花蓮縣萬榮鄉BaishiChi
1407,Shelly,松村,花蓮縣玉里鎮號
1408,Shelly,太平溪源營地,花蓮縣卓溪鄉
1409,Shelly,新富興露營區,花蓮縣瑞穗鄉拉吉禾部落聯絡道路
1410,Shelly,魚的家休閒農場,花蓮縣光復鄉西富村民有街51-2號
1411,Shelly,大理石營地,花蓮縣秀林鄉
1412,Shelly,太平谷營地,花蓮縣卓溪鄉
1413,Shelly,安通十全果園露營區,花蓮縣玉里鎮
1414,Shelly,丘壑營地,花蓮縣卓溪鄉
1415,Shelly,荖溪營地,花蓮縣秀林鄉
1416,Shelly,雪玉工作室,花蓮縣壽豐鄉號
1417,Shelly,雪玉工作室,花蓮縣壽豐鄉橋上岸弱肉強😑
1418,Shelly,超好躺的木頭,花蓮縣花蓮市
1419,Shelly,奇萊山北峰三叉營地,花蓮縣秀林鄉
1420,Shelly,豐盛美地,花蓮縣鳳林鎮鳳林鎮中泰路37號
1421,Shelly,許家福園,花蓮縣瑞穗鄉UnnamedRoad
1422,Shelly,南雙池營地,花蓮縣卓溪鄉
1423,Shelly,牛山呼庭,花蓮縣壽豐鄉牛山39-5號
1424,Shelly,CIDAL 阿美式風味餐,花蓮縣秀林鄉
1425,Shelly,黑水塘(尖山下山屋舊址),花蓮縣卓溪鄉
1426,Shelly,臺灣池營地,花蓮縣秀林鄉
1427,Shelly,水牛山農牧場,花蓮縣壽豐鄉牛山32號
1428,Shelly,莫那營地,花蓮縣秀林鄉崇德99之20號
1429,Shelly,瑞穗露營區2024,花蓮縣瑞穗鄉中山路三段215號
1430,Shelly,綠水營地,花蓮縣秀林鄉
1431,Shelly,花蓮崇德瑩聽海童話村,花蓮縣秀林鄉崇德瑩-聽海童話村
1432,Shelly,花蓮崇德,花蓮縣秀林鄉材下台地霧溪旁
1433,Shelly,東豐露營區,花蓮縣玉里鎮11之1號
1434,Shelly,O.B露營小屋,花蓮縣秀林鄉號
1435,Shelly,放空荒野,花蓮縣鳳林鎮
1436,Shelly,谷風野趣農場,花蓮縣卓溪鄉古風村石平51之6號
1437,Shelly,鍾佳地,花蓮縣新城鄉花6鄉道971號
1438,Shelly,集禾小農,花蓮縣玉里鎮大橋223-3號
1439,Shelly,橄欖莊園,苗栗縣公館鄉
1440,Shelly,一畝稻田露營區,苗栗縣南庄鄉5鄰64-2號
1441,Shelly,柚香露露野樂地 Yio au Champ,苗栗縣銅鑼鄉1號
1442,Shelly,星樂親子露營,苗栗縣泰安鄉68號
1443,Shelly,南山傳奇露營區(自搭帳.露營車.狩獵帳),苗栗縣南庄鄉大湳聯絡道路二
1444,Shelly,紅毛印象露營窩P1,苗栗縣南庄鄉五鄰66號紅毛館
1445,Shelly,雲霧灣灣,苗栗縣大湖鄉9號
1446,Shelly,一片天露營區(自搭帳.狩獵帳),苗栗縣泰安鄉4鄰69-1號
1447,Shelly,逗點露營區,苗栗縣三灣鄉內灣村龍峎頂5-17號
1448,Shelly,河岸星空 露營地,苗栗縣南庄鄉南江村小東河14鄰8-1號
1449,Shelly,寬闊露營區(狩獵帳),苗栗縣泰安鄉
1450,Shelly,苗栗自由露营區,苗栗縣銅鑼鄉興隆村193號
1451,Shelly,四季非露不可親子露營區,苗栗縣大湖鄉
1452,Shelly,橘舍三食,苗栗縣卓蘭鎮西坪路43-15號
1453,Shelly,請按照此導航路線,苗栗縣泰安鄉
1454,Shelly,南庄麒麟山露營區,苗栗縣南庄鄉小東河11號
1455,Shelly,森日快樂露營區,苗栗縣卓蘭鎮36-29號
1456,Shelly,裕見生活,苗栗縣南庄鄉東江38之12號
1457,Shelly,叢林開始懶人露營區Glamping,苗栗縣頭屋鄉仁隆87號
1458,Shelly,坐忘草堂露營區,苗栗縣銅鑼鄉盛隆5鄰45-20號
1459,Shelly,苗栗泰安目上景露營區,苗栗縣泰安鄉
1460,Shelly,司馬限雲端露營區,苗栗縣泰安鄉司馬限5鄰20號
1461,Shelly,苗栗縣大湖鄉彩雲親子露營區,苗栗縣大湖鄉7號
1462,Shelly,桃樂絲露營區,苗栗縣公館鄉尖山40號
1463,Shelly,川夏野奢露營區,苗栗縣南庄鄉福南17鄰50號
1464,Shelly,苗栗泰安 UP露營區,苗栗縣泰安鄉93之
1465,Shelly,露營區推薦,苗栗縣泰安鄉錦水村圓墩34-1號
1466,Shelly,荒野半島露營區,苗栗縣頭屋鄉仁隆20鄰62號
1467,Shelly,漁光中露營區 Fisher Campground,苗栗縣卓蘭鎮27-2號
1468,Shelly,赫利豐岳露營區,苗栗縣南庄鄉
1469,Shelly,浮岸別境(Buan Byacing.),苗栗縣泰安鄉梅興道路
1470,Shelly,自然圈農場 LoFi Land,苗栗縣卓蘭鎮西坪36-20號
1471,Shelly,巴卡的天空(露營區．鄉村露營車．自搭帳．歐式料理．日式燒肉),苗栗縣南庄鄉30-16號
1472,Shelly,紮營趣,苗栗縣大湖鄉大南村8鄰大南勢34-1號
1473,Shelly,司馬限360度景觀露營區,苗栗縣泰安鄉
1474,Shelly,《綠野雲仙》 露營區,苗栗縣泰安鄉第5鄰高熊卡KaohuingT'Ai-Wan47之18號
1475,Shelly,風露營,苗栗縣泰安鄉馬那邦64號
1476,Shelly,上巴爺爺露營區,苗栗縣泰安鄉橫龍山9鄰44號
1477,Shelly,三號秘境露營區,苗栗縣三灣鄉16-2號
1478,Shelly,微笑山丘露營區,苗栗縣大湖鄉義和村和興22-5號
1479,Shelly,微時光露營園區,苗栗縣頭屋鄉4鄰46-1號
1480,Shelly,古道秘境露營區,苗栗縣泰安鄉UnnamedRoad
1481,Shelly,水玉妮光GC,苗栗縣卓蘭鎮
1482,Shelly,星野天空露營區,苗栗縣泰安鄉小南角3鄰66之1號
1483,Shelly,苗栗卓蘭鎮代觀山湖畔農場露營區,苗栗縣卓蘭鎮景山119-3號
1484,Shelly,武嵐露營區,苗栗縣泰安鄉10鄰橫龍山64之36號
1485,Shelly,苗栗南庄金成露營渡假山莊,苗栗縣南庄鄉東村東江2鄰26號
1486,Shelly,逸視界,苗栗縣泰安鄉3鄰63號
1487,Shelly,放牛吃草露營區,苗栗縣泰安鄉大興村高熊卡4鄰61-8號
1488,Shelly,鹿場青松露營區(本部),苗栗縣南庄鄉鹿場聯絡道路24鄰14-2號
1489,Shelly,瑪那邦之星,苗栗縣大湖鄉
1490,Shelly,亞哇斯露營區,苗栗縣泰安鄉八卦村3鄰53號
1491,Shelly,拍片場露營地,苗栗縣公館鄉開礦2626號
1492,Shelly,Coffee Industry,苗栗縣大湖鄉竹橋20號1F
1493,Shelly,伊夕尚露營區,苗栗縣泰安鄉
1494,Shelly,帆船村露營區,苗栗縣南庄鄉
1495,Shelly,馬嘟溪營地,苗栗縣泰安鄉清安村洗水坑114之9號
1496,Shelly,南庄慢生活 露營區,苗栗縣南庄鄉4鄰72-3號
1497,Shelly,秘境露營區,苗栗縣南庄鄉
1498,Shelly,夏綠地露營區,苗栗縣大湖鄉
1499,Shelly,寨酌然 野奢庄園 the Forest museum,苗栗縣卓蘭鎮壢西坪43-20號
1500,Shelly,斷橋部落．輕奢露營,苗栗縣三義鄉
1501,Shelly,有鬼露營區,苗栗縣南庄鄉鹿場部落24鄰11號
1502,Shelly,司馬限山嵐露營區,苗栗縣泰安鄉
1503,Shelly,花石間景觀露營區,苗栗縣泰安鄉
1504,Shelly,巧遇露營區,苗栗縣獅潭鄉八角坑34號
1505,Shelly,水云山植物景觀休閒農場,苗栗縣泰安鄉65號高熊卡
1506,Shelly,啊！露吧Camping聖地 (ChinUp Cafe),苗栗縣南庄鄉35號紅毛館
1507,Shelly,17 杉境露營休閒農場,苗栗縣獅潭鄉438-1號
1508,Shelly,自由之丘露營地,苗栗縣三灣鄉龍峎頂6-2號
1509,Shelly,星原谷露營區,苗栗縣南庄鄉南江村里金館8鄰25號
1510,Shelly,天晴野舍露營區,苗栗縣泰安鄉UnnamedRoad
1511,Shelly,苗栗大湖大南之美露營區,苗栗縣大湖鄉57號
1512,Shelly,山居營地,苗栗縣泰安鄉清安村洗水坑大坪部落
1513,Shelly,跳跳城堡,苗栗縣公館鄉福星村福星7鄰227號
1514,Shelly,苗栗筑林居露營區,苗栗縣大湖鄉
1515,Shelly,山峰點伙露營區,苗栗縣通霄鎮2鄰圳頭23之6號
1516,Shelly,老官道休閒農場,苗栗縣364苗栗縣大湖鄉新開村新開5鄰12-1號
1517,Shelly,虹杉露營區,苗栗縣泰安鄉大興村高熊卡4鄰57-5號
1518,Shelly,天狗好地方露營區,苗栗縣泰安鄉4鄰天狗7之6號
1519,Shelly,小岔路露營區,苗栗縣獅潭鄉和興39-1號
1520,Shelly,云仙谷休閒露營區,苗栗縣泰安鄉15號
1521,Shelly,鷂婆山露營區,苗栗縣泰安鄉小南角2鄰6號
1522,Shelly,松山露營區,苗栗縣卓蘭鎮松山農路
1523,Shelly,不遠山莊,苗栗縣三義鄉雙連潭道路9鄰199號
1524,Shelly,遊牧民族露營區,苗栗縣泰安鄉大興村5鄰高熊卡47-6號
1525,Shelly,逸山露營,苗栗縣苑裡鎮22-7號
1526,Shelly,小份美營地,苗栗縣三灣鄉小份美20-1號
1527,Shelly,高熊卡露營區,苗栗縣泰安鄉
1528,Shelly,星空夜語露營地,苗栗縣通霄鎮4鄰42號
1529,Shelly,南庄山河苑露營區,苗栗縣南庄鄉
1530,Shelly,鄉町露營區,苗栗縣三灣鄉大銅鑼圈88號
1531,Shelly,苗栗泰安一線天露營區,苗栗縣泰安鄉苗栗縣泰安鄉中興村中象道路3鄰
1532,Shelly,南灣蹓蹓農埸,苗栗縣泰安鄉
1533,Shelly,苗栗南庄 蘿菈松靜露營區,苗栗縣石壁南庄鄉22號
1534,Shelly,通霄三合院農庒,苗栗縣通霄鎮
1535,Shelly,兩朵雲露營區,苗栗縣卓蘭鎮西坪125之6號
1536,Shelly,撒萬露營區,苗栗縣南庄鄉大㓓14鄰30號
1537,Shelly,東耕露營地,苗栗縣卓蘭鎮西坪里9鄰109-37號
1538,Shelly,藏雲露營一區,苗栗縣泰安鄉
1539,Shelly,333露營區,苗栗縣卓蘭鎮雙連道路33之3號
1540,Shelly,紫逸露營區,苗栗縣泰安鄉麻必皓部落
1541,Shelly,花香果樂露營區,苗栗縣大湖鄉水流東路1之19號
1542,Shelly,水與樹莊園,苗栗縣南庄鄉18鄰9號
1543,Shelly,雲想家露營區,苗栗縣三義鄉36-8號
1544,Shelly,KK露營區,苗栗縣泰安鄉9之16號
1545,Shelly,小白屋農園,苗栗縣卓蘭鎮老庄17鄰147之15號
1546,Shelly,快樂露營區,苗栗縣泰安鄉高熊卡4鄰60號
1547,Shelly,逢雲露營區,苗栗縣泰安鄉2鄰66-25號
1548,Shelly,禾森 Ichigo 露營區,苗栗縣大湖鄉
1549,Shelly,開礦露營區,苗栗縣公館鄉
1550,Shelly,吻吻露營區 Wen Wen Camping Area,苗栗縣南庄鄉
1551,Shelly,逸境生態露營區,雲林縣林內鄉自強路1巷23之8號
1552,Shelly,夢遊仙境露營區,雲林縣古坑鄉文淵路2巷
1553,Shelly,露上樟湖露營區,雲林縣古坑鄉石橋50之5號
1554,Shelly,林家花園休閒露營區,雲林縣林內鄉忠庒18-20號
1555,Shelly,古坑伴山邀休閒農場露營區,雲林縣古坑鄉華南45號
1556,Shelly,佳南美地露營區,雲林縣古坑鄉
1557,Shelly,九九莊園豪華懶人露營,雲林縣斗六市十三南路65-1號
1558,Shelly,十三番生態農場露營區,雲林縣斗六市
1559,Shelly,椬梧滯洪池露營區(Free Campsite),雲林縣口湖鄉
1560,Shelly,石壁休閒農場,雲林縣古坑鄉
1561,Shelly,海口故事館 免費露營 園區,雲林縣口湖鄉海豐路50-12號
1562,Shelly,杉林雲境,南投縣竹山鎮安山路41-1號
1563,Shelly,仙夷農場,雲林縣古坑鄉
1564,Shelly,湖光山舍,雲林縣古坑鄉1-12號
1565,Shelly,楓野民餐,雲林縣古坑鄉號
1566,Shelly,十字關露營區,雲林縣古坑鄉
1567,Shelly,華山童軍營地,雲林縣古坑鄉華山41號
1568,Shelly,騰雲農莊露營區,南投縣國姓鄉長石巷42號
1569,Shelly,山中奇緣明山莊,雲林縣斗六市43號檨林路
1570,Shelly,馬蹄蛤露營場,雲林縣口湖鄉
1571,Shelly,古坑5號莊園,雲林縣古坑鄉號
1572,Shelly,松美莊園,雲林縣大埤鄉
1573,Shelly,仙地露營度假村,雲林縣古坑鄉桃源1之29號
1574,Shelly,雲淡風清營地,南投縣中寮鄉瀧林巷81-8號
1575,Shelly,星夜露營區,雲林縣古坑鄉朝陽路1之310號
1576,Shelly,咖啡鄉 露營區,雲林縣古坑鄉尖山坑路69號
1577,Shelly,深山林內生態農場,南投縣竹山鎮大鞍里頂林路累藤巷6-66號
1578,Shelly,夕霧山莊,雲林縣古坑鄉華南村7之15號
1579,Shelly,山思雲想,南投縣竹山鎮大林巷16-32號
1580,Shelly,大雪山觀山嶺露營區,台中市東勢區東坑路978-7號
1581,Shelly,楓寧翡翠咖啡莊園,雲林縣古坑鄉神木對面
1582,Shelly,仙地咖啡,雲林縣古坑鄉桃源1之31號
1583,Shelly,翠林農場,南投縣魚池鄉投69-3鄉道555號
1584,Shelly,湖山水庫秘境露營區,南投縣竹山鎮鯉行路
1585,Shelly,日出藏雲,南投縣仁愛鄉親和巷42之3附
1586,Shelly,半天岩梅王親子露營區,嘉義縣番路鄉大華公路六段
1587,Shelly,楠林與露,南投縣鹿谷鄉愛鄉路101-17號
1588,Shelly,依星生態農場,南投縣中寮鄉頂坑巷1-1號
1589,Shelly,喜樂福休閒露營區,南投縣國姓鄉北港村長北路95-20號
1590,Shelly,上山樂活露營區,南投縣竹山鎮頂林路461號
1591,Shelly,雲野露營區,南投縣竹山鎮中坑路318號
1592,Shelly,山湖水岸,南投縣竹山鎮頂林路562之5號
1593,Shelly,山林好蒔光露營區,南投縣仁愛鄉高峰巷70附1號
1594,Shelly,國姓露營,南投縣國姓鄉長北路
1595,Shelly,清境愛和華林園,南投縣仁愛鄉榮光巷38附1號
1596,Shelly,廁所,雲林縣西螺鎮建興路358號
1597,Shelly,秋之林自然生態園區,嘉義縣竹崎鄉
1598,Shelly,瑞里幼葉林露營區,嘉義縣梅山鄉幼葉林3鄰69號
1599,Shelly,芳秀露營區,嘉義縣梅山鄉圳北村麻園寮5鄰23-6號
1600,Shelly,賣一天民宿露營區,雲林縣古坑鄉80號
1601,Shelly,露營樂2號店(狩獵帳),高雄市旗津區旗津三路51號
1602,Shelly,內門瑞山樂活田莊露營區,高雄市內門區田子墘2號
1603,Shelly,田子路貳之壹露營區,高雄市內門區
1604,Shelly,那次嵐露營區,高雄市那瑪夏區
1605,Shelly,六龜新發麒麟露營區,高雄市六龜區獅山15之20號
1606,Shelly,桃源溪露營區,高雄市桃源區號
1607,Shelly,彩虹森林快樂農場露營區,高雄市六龜區和平路290號
1608,Shelly,輕風椰林,高雄市六龜區三民路70號
1609,Shelly,六龜快樂熊露營區,高雄市六龜區裕濃路1之7號
1610,Shelly,野獸休閒基地,高雄市六龜區和平路151-16號
1611,Shelly,飄漂生態農場,高雄市美濃區獅山街美濃三聖堂旁73之8號
1612,Shelly,情人谷休閒營地,高雄市茂林區68號
1613,Shelly,美圳露營區,高雄市美濃區中正路二段58巷39號
