,Name,Campsite,Address
1614,Shelly,六龜童趣休憩露營區,高雄市六龜區光明巷40號
1615,Shelly,鳳之凰露營區,高雄市桃源區15-12號
1616,Shelly,愛琴海岸海景渡假農場,高雄市彌陀區新庄路1-268號
1617,Shelly,高雄茂林_萬山寨休閒露營區,高雄市茂林區萬山里
1618,Shelly,高雄同學農場,高雄市美濃區吉洋里外六寮500號
1619,Shelly,雅悠露營區,高雄市那瑪夏區平和巷209之10號
1620,Shelly,家營農場露營區,高雄市六龜區裕濃路81巷25-36號
1621,Shelly,貴梅露營區,高雄市那瑪夏區號
1622,Shelly,高雄茂林_春天生態農場,高雄市茂林區萬山里萬山巷38-20號
1623,Shelly,藤枝好望角露營區,高雄市桃源區號
1624,Shelly,露碼LOMAH休閒營區,高雄市桃源區15-9號
1625,Shelly,大樂休閒農場,高雄市大樹區統嶺路62-19號
1626,Shelly,一山沐露營區,高雄市茂林區
1627,Shelly,和風休閒露營區,高雄市桃源區南橫公路三段300號
1628,Shelly,萬山仙境露營區,高雄市茂林區茂林巷39之66號
1629,Shelly,南屏山露營區,高雄市旗山區中寮二路49之2號
1630,Shelly,遠山望月 花旗木林草坪露營區,高雄市六龜區
1631,Shelly,依山山露營區,高雄市六龜區新開路110號
1632,Shelly,Daluhan 露營,高雄市桃源區
1633,Shelly,豐林農場露營區,高雄市桃源區
1634,Shelly,橙月緣 露營區,高雄市六龜區荖濃溪林道
1635,Shelly,山水炎親子露營區,高雄市六龜區尾庄路55-2號
1636,Shelly,福濃,高雄市六龜區裕濃路81巷12之30號
1637,Shelly,樂暢園,高雄市六龜區復興巷37-21號
1638,Shelly,蕭窯鋕寨,高雄市燕巢區泥火山附近
1639,Shelly,玳菈Daiza,高雄市桃源區建山巷15-10號
1640,Shelly,民權大橋露營區,高雄市那瑪夏區台29線
1641,Shelly,梅山露營區,高雄市桃源區南部橫貫公路
1642,Shelly,麥的莊園露營區,高雄市那瑪夏區
1643,Shelly,嘻嘎嘎休閒露營,高雄市那瑪夏區平和巷126號
1644,Shelly,麗湖探索教育園區,高雄市旗山區旗亭巷500弄99號
1645,Shelly,露舍營家入口,高雄市內門區華園3912號
1646,Shelly,拉比尼亞露營山莊,高雄市那瑪夏區平和巷209之1號
1647,Shelly,草地人溫泉露營區,高雄市六龜區
1648,Shelly,大樹忘憂園,高雄市大樹區三和路
1649,Shelly,迪哈您露營區,高雄市桃源區寶山巷98-3號
1650,Shelly,渡露灣的家,高雄市茂林區
1651,Shelly,高雄茂林達魯瑪娜露營區,高雄市六龜區獅山15之20號
1652,Shelly,烏啦露營區,高雄市茂林區茂林巷15之65號
1653,Shelly,山水炎民宿露營區,高雄市六龜區尾庒路55-2號
1654,Shelly,集頂山莊園咖啡,高雄市桃源區寶山巷101號
1655,Shelly,烏巴克藝術空間,高雄市茂林區茂林巷116號
1656,Shelly,內門小田園露營區,高雄市內門區
1657,Shelly,東長老露營區,高雄市內門區內興集貨場號
1658,Shelly,文家果園,高雄市桃源區寶山里
1659,Shelly,蝴蝶谷秘境露營區,高雄市那瑪夏區
1660,Shelly,代天宮露營區,高雄市彌陀區
1661,Shelly,隱君子的撒野,高雄市岡山區三和里菜寮路2-26號
1662,Shelly,土由上園,高雄市大樹區和山路40號
1663,Shelly,陳家茶園露營區,高雄市那瑪夏區青山巷40號
1664,Shelly,小長城露營區,高雄市茂林區縣10公里處
1665,Shelly,牛食坑生態露營區,高雄市大社區食坑巷19-8號
1666,Shelly,瑞山樂活田莊民宿區,高雄市內門區
1667,Shelly,太陽回首的地方,高雄市桃源區寶山巷9-9號
1668,Shelly,挪亞方舟露營區,高雄市六龜區和平路130之5號
1669,Shelly,春日露營,高雄市六龜區三民路103-16號
1670,Shelly,美濃熊咖啡農場,高雄市美濃區成功路460巷1號
1671,Shelly,雄工濕地,高雄市三民區建工路419號
1672,Shelly,紅橋露營區,高雄市桃源區梅山巷18號
1673,Shelly,東九道露營區,高雄市旗山區南寮巷2-18號
1674,Shelly,野營點無水，林相美可遮陽,高雄市內門區
1675,Shelly,藤枝製茶露營區,高雄市桃源區寶山巷98之10號
1676,Shelly,大寮山,高雄市杉林區
1677,Shelly,烏材林覓境營地,高雄市仁武區林森巷105號
1678,Shelly,勤和休閒營區,高雄市桃源區南橫公路三段201-5號
1679,YH,文山農場,新北市新店區湖子內路100號
1680,YH,甜蜜點休閒莊園Sweet Spot Village,新北市淡水區奎柔山路189號
1681,YH,頭目山水,新北市烏來區福山里3鄰卡拉模基21號
1682,YH,拉拉山 微風山崚,桃園市復興區
1683,YH,比亞山露營區,桃園市復興區澤仁里3鄰37之12號
1684,YH,達拉蓋,桃園市復興區霞雲里11鄰庫志35之15號
1685,YH,拉拉山 塔曼之光露營區,桃園市復興區華陵里中心路315號
1686,YH,拉拉山 雲河露營農場,桃園市復興區華陵里上巴陵中心路
1687,YH,拉拉山 長榮露營區,桃園市復興區華陵里中心路138-2號
1688,YH,拉拉山 夢想家園露營區,桃園市復興區華陵里9鄰巴崚85號
1689,YH,拉拉山 遠見之星露營區,桃園市復興區中心路86巷28號
1690,YH,拉拉山 木村的家露營區,桃園市復興區華陵里9鄰66-1號
1691,YH,拉拉山 雅比斯露營區,桃園市復興區華陵里上巴陵9鄰69號
1692,YH,拉拉山 比該溪生態露營區,桃園市復興區華陵里9鄰89-1號
1693,YH,卡普休閒農莊,桃園市復興區義盛里5鄰23號
1694,YH,八度野溪,桃園市復興區羅馬路三段238號
1695,YH,八度野溪,桃園市復興區羅馬路三段238號
1696,YH,美腿山親子露營區,桃園市復興區長興里11鄰75號
1697,YH,石秀灣五葉松露營區,桃園市復興區羅馬路五段330號
1698,YH,沒搞頭露營區,桃園市復興區霞雲里庫志35之20號
1699,YH,拉拉山 微笑草地,桃園市復興區華陵里11鄰中心路156-17號
1700,YH,馬灣露營區,桃園市復興區霞雲里10鄰24號
1701,YH,拉拉山 天恩農場,桃園市復興區神木路193-2號
1702,YH,貳柒珈琲露營區,桃園市復興區羅浮里7鄰高坡30-3號
1703,YH,融奎霖休閒露營區,桃園市復興區霞雲里庫志9鄰13號
1704,YH,泰雅秘境露營區,桃園市復興區奎輝里2鄰下奎輝2號
1705,YH,可飛鹿營區,桃園縣復興區奎輝2鄰12號
1706,YH,八度野溪,桃園市復興區羅馬路三段238號
1707,YH,塔木休閒露營區,桃園市復興區10鄰29之5號
1708,YH,馬莎度露營區,桃園市復興區霞雲里7鄰2-3號
1709,YH,逍遙遊秘境露營區,桃園市復興區霞雲里5鄰佳志19-6號
1710,YH,溫度露營區,桃園市復興區霞雲里庫志9鄰12號
1711,YH,歡樂谷露營區,桃園市復興區霞雲里流霞路86號
1712,YH,那山達雅賀,桃園市復興區霞雲里2鄰志繼9之6號
1713,YH,水樂活親子農場,桃園市中壢區福達路二段628號
1714,YH,好馨勤齊露營區,桃園市復興區澤仁里溪口台59-1號
1715,YH,福田美地,桃園市復興區霞雲里庫志11鄰24號
1716,YH,達彥休閒露營區,桃園市復興區霞雲里庫志32號
1717,YH,亞霧香草營區,桃園市復興區
1718,YH,谷力農場,桃園市復興區義盛里10鄰義興29號
1719,YH,布納星空露營區,桃園市復興區義盛里5鄰卡普25之6號
1720,YH,尤命築園露營區,新竹縣尖石鄉新樂村煤源8鄰41號
1721,YH,挪亞星舟露營農莊,新竹縣新埔鎮鹿鳴里4鄰黃梨園28-15號
1722,YH,空軍一號,新竹縣五峰鄉花園村天湖219-17號
1723,YH,雷沙達岜斯,新竹縣尖石鄉義興村6鄰馬胎4號
1724,YH,綠宥子甜柿果園露營區,新竹縣尖石鄉新樂村煤源10鄰65-3號
1725,YH,輪園秘境,新竹縣五峰鄉花園村天湖219-1號
1726,YH,大象露營地,新竹縣關西鎮仁安里拱子溝九鄰26號
1727,YH,蘇珊藏美露營農場,新竹縣五峰鄉桃山村清泉17鄰296-28號
1728,YH,高台山露營區,新竹縣尖石鄉錦屏村7鄰那羅26號
1729,YH,小尖石露營區,新竹縣尖石鄉新樂村拉號
1730,YH,梅花天湖農園,新竹縣尖石鄉梅花村8鄰227號
1731,YH,梅花山莊,新竹縣尖石鄉梅花村6鄰148號
1732,YH,喜嵐田園露營區,新竹縣尖石鄉錦屏村那羅12鄰205之1號
1733,YH,馬美欣欣營地,新竹縣尖石鄉玉峰村馬美8鄰29-1號
1734,YH,楠桂坊露營區,新竹縣五峰鄉竹林村和平154-1號
1735,YH,KT露營區,新竹縣五峰鄉花園村8鄰168-1號
1736,YH,馬月台露營區,新竹縣尖石鄉義興村7鄰馬胎21-6號
1737,YH,臻美營地,新竹縣尖石鄉新樂村煤源段8鄰36-2號
1738,YH,馬胎仙境,新竹縣尖石鄉義興村馬胎108-2號
1739,YH,怡然自德,新竹縣尖石鄉梅花村
1740,YH,月伴灣露營區,新竹縣尖石鄉錦屏村10鄰那羅116-1號
1741,YH,熊麻吉親子露營區,新竹縣尖石鄉錦屏村那羅209號
1742,YH,溪遊記露營區,新竹尖石
1743,YH,印象尖石露營區,新竹縣尖石鄉新樂村
1744,YH,露營樂3號店,新竹縣尖石鄉新樂村
1745,YH,愛上天湖,新竹縣五峰鄉花園村9鄰196-2號
1746,YH,星院露營區,新竹縣北埔鄉大湖村
1747,YH,景色天地露營區,新竹尖石
1748,YH,尤瑪山莊,新竹縣五峰鄉大隘村23鄰471號
1749,YH,玉峰 泰里埔露營區,新竹縣尖石鄉玉峰村3鄰24號
1750,YH,明園星空營地,新竹新埔
1751,YH,愛上天湖,新竹縣五峰鄉花園村9鄰196-2號
1752,YH,觀雲露營區,新竹縣五峰鄉大隘村23鄰461-2號
1753,YH,玉峰 遇見嵨繞,新竹縣尖石鄉玉峰村宇老1鄰9號
1754,YH,高台山,新竹縣尖石鄉錦屏村7鄰那羅26號
1755,YH,玉峰 星光閃閃露營區,新竹縣尖石鄉玉峰村
1756,YH,臻美營地,新竹縣尖石鄉新樂村煤源段8鄰52之10號
1757,YH,司馬庫斯 達宴露營區,新竹縣尖石鄉
1758,YH,烏米的家露營區,新竹縣尖石鄉錦屏村9鄰那羅80-2號
1759,YH,如果露營區,新竹縣尖石鄉嘉樂村7鄰嘉樂61號
1760,YH,玉峰 光漫營地,新竹縣尖石鄉玉峰村12鄰抬耀22之10號
1761,YH,露營盒子,新竹縣峨眉鄉石井村
1762,YH,自然野趣,新竹縣尖石鄉新樂村
1763,YH,觀星賞月營地,新竹縣尖石鄉義興村馬胎部落168-5號
1764,YH,梅后蔓露營區,新竹縣五峰鄉花園村
1765,YH,那羅的家親子露營區,新竹縣尖石鄉錦屏村12鄰那羅205之5號
1766,YH,天湖秘境露營區,新竹縣五峰鄉花園村天湖196-9號
1767,YH,野薑花露營區［全家超商野薑花店相關事業］,新竹縣尖石鄉錦屏村
1768,YH,樓蜜香菇農場,新竹縣尖石鄉那羅205之7號
1769,YH,喜來登露營區,新竹縣五峰鄉大隘村4鄰51-11號
1770,YH,夢田,新竹縣尖石鄉嘉樂村5鄰270-5號
1771,YH,漫步天湖,新竹縣五峰鄉花園村10鄰219之31號
1772,YH,遊橘露營區,新竹縣橫山鄉福興村
1773,YH,馬瀨營地,新縣縣五峰鄉花園村
1774,YH,馬胎仙境,新竹縣尖石鄉義興村馬胎108-2號
1775,YH,歐莎露營區,新竹縣尖石鄉錦屏村2鄰比麟46-2號
1776,YH,福興小農庄,新竹縣橫山鄉福興村八十分104號
1777,YH,晴空森林露營區,新竹縣尖石鄉那羅村
1778,YH,梅花梯田免裝備露營區,新竹縣尖石鄉梅花村3鄰梅花79之3號
1779,YH,參陳山內灣旅店營地,新竹縣尖石鄉義興村馬胎53號
1780,YH,漫步天湖,新竹縣五峰鄉花園村10鄰219之31號
1781,YH,戀戀天湖,新竹縣五峰鄉花園村天湖219-15號
1782,YH,自然野趣,新竹縣尖石鄉新樂村
1783,YH,馬胎227露營區,新竹縣尖石鄉義興村七鄰22-7號
1784,YH,林泉休閒露營區,苗栗縣南庄鄉南江村17鄰福南30號
1785,YH,清景農場,苗栗縣南庒鄉篷萊村紅毛館2鄰30號
1786,YH,南庄慢生活露營區,苗栗縣南庄鄉田美村4鄰72-6號
1787,YH,天藍露營區,苗栗縣大湖鄉武榮村4鄰23-10號
1788,YH,馬嘟溪露營基地,苗栗縣泰安鄉清安村洗水坑114-8號
1789,YH,四季非露不可,苗栗縣大湖鄉武榮村坑美寮17之10號
1790,YH,四季非露不可,苗栗縣大湖鄉武榮村坑美寮17之10號
1791,YH,逸香園農場,苗栗縣卓蘭鎮坪林里坪林8鄰87號
1792,YH,一片天,苗栗縣泰安鄉八卦村4鄰69-1號
1793,YH,紅毛印象露營窩,苗栗市苗栗縣南庄鄉蓬萊村紅毛館五鄰66號
1794,YH,UP露營區,苗栗縣泰安鄉清安村
1795,YH,藍天嶺露營區,苗栗縣泰安鄉大興村5鄰45號
1796,YH,景庭露營區,苗栗縣三義鄉双潭村崩山下16鄰88號
1797,YH,春友彩虹民宿 餐廳 露營,苗栗縣南庄鄉東村南庄17鄰111號
1798,YH,頤生園,苗栗縣卓蘭鎮坪林里坪林99-9號
1799,YH,達喇改露營區,苗栗縣南庄鄉東河村
1800,YH,南庄麒麟山露營區,苗栗縣南庄鄉南江村小東河11號
1801,YH,南山傳奇,苗栗縣南庄鄉大湳連絡道路
1802,YH,溫馨休閒農場,苗栗縣三義鄉雙潭村16鄰崩山下38號
1803,YH,一片天,苗栗縣泰安鄉八卦村4鄰69-1號
1804,YH,橄欖莊園,苗栗縣公館鄉
1805,YH,長青露營區,苗栗縣南庄鄉南江村福南23鄰25-1號
1806,YH,夢之谷露營區,苗栗大湖
1807,YH,瑪都安露營區,苗栗縣泰安鄉清安村洗水坑118號
1808,YH,自由露營區,苗栗縣銅鑼鄉興隆村193號
1809,YH,裕見生活,苗栗縣南庄鄉南江村3鄰東江38之12號
1810,YH,杜石地一號,苗栗縣苗栗市新英里1鄰新英9之1號
1811,YH,上長崎露營區,苗栗縣南庄鄉南江村
1812,YH,鄉町露營區,苗栗縣三灣鄉大銅鑼圈88號
1813,YH,福人居露營區,苗栗縣大湖鄉大南勢32-1號
1814,YH,南窩綠丘,苗栗縣通霄鎮5鄰城南66-5號
1815,YH,寬闊露營區,苗栗縣泰安鄉梅園部落梅園段1171地號
1816,YH,向天湖露營區,苗栗縣南庄鄉東河村向天湖17鄰18號
1817,YH,有鬼露營區,苗栗縣南庄鄉東河村鹿場部落24鄰13-5號
1818,YH,南山傳奇,苗栗縣南庄鄉大湳連絡道路
1819,YH,朵悠露營區,苗栗泰安
1820,YH,五福山莊,苗栗縣三義鄉龍騰村草排12鄰40號
1821,YH,星樂親子露營,苗栗縣泰安鄉八卦村4鄰68號
1822,YH,坐忘草堂露營區,苗栗縣銅鑼鄉盛隆村盛隆5鄰45-20號
1823,YH,啊露吧Camping聖地,苗栗縣南庄鄉蓬萊村2鄰紅毛館35號
1824,YH,黃金好望角露營區,苗栗縣後龍鎮福寧里頭湖6-2號
1825,YH,石門客棧休閒農場露營區,苗栗縣大湖鄉栗林村竹橋20號
1826,YH,吉娃斯景觀咖啡露營區,台中市和平區達觀里東崎路一段桃山巷1號
1827,YH,德芙蘭農場,台中市和平區東關路一段359號
1828,YH,天冷吹雲,台中市新社區福興里美林72-2號
1829,YH,摩天嶺楊園露營區,台中市和平區達觀里東崎路一段天嶺巷30之3號
1830,YH,九甲林,台中市石岡區萬仙街岡仙巷7-1號
1831,YH,九甲林,台中市石岡區萬仙街岡仙巷7-1號
1832,YH,星空yay語露營區,台中市新社區永豐45-1號
1833,YH,清境小瑞士花園,南投縣仁愛鄉定遠新村28號
1834,YH,小野柳滑草場露營區,南投縣國姓鄉乾溝村中西巷6-2號
1835,YH,牛母坪露營區,南投縣竹山鎮鯉魚里鯉行路134號
1836,YH,畫眉園露營區,南投縣仁愛鄉新生村山林巷10號
1837,YH,點將家免裝備露營生態園區,南投國姓
1838,YH,龍泉營地,南投縣埔里鎮武界路28之10號
1839,YH,樂活森林,南投縣埔里鎮桃米路55-1號
1840,YH,雙龍景觀露營區,南投縣信義鄉雙龍村光復巷9-2號
1841,YH,樂活森林,南投縣埔里鎮桃米路55-1號
1842,YH,成功秘境露營場,南投縣埔里鎮成功里種瓜路120-8號
1843,YH,水中月民宿露營渡假村,南投縣國姓鄉北港村長北路117號-1號
1844,YH,日月潭 九蛙秘境露營王國,南投縣魚池鄉中山路510巷9號
1845,YH,地球村休閒農場,南投縣國姓鄉北港村長北路128號
1846,YH,月夢田露營區,南投縣仁愛鄉新生村山林巷6-2號
1847,YH,涵香小屋露營驛站,南投縣魚池鄉共和村五馬巷2之6號
1848,YH,鶴里翁露營區,南投縣中寮鄉龍南路龍岩村151號
1849,YH,桃米山生態休閒農業,南投縣埔里鎮種瓜路52-2號
1850,YH,湯尼瑪麗露營區,南投縣埔里鎮種瓜路33之7號
1851,YH,露營樂6號店,南投縣中寮鄉復興巷31-12號
1852,YH,依星生態農場,南投縣中寮鄉清水村頂坑巷1-1號
1853,YH,1-2號營地,南投縣魚池鄉文武巷1-2號
1854,YH,長壽天然農場,南投縣中寮鄉和興村永樂路
1855,YH,溪泮別館,南投縣魚池鄉五馬巷2-6號
1856,YH,ToMe 桃米生態露營區,南投縣埔里鎮桃米里種瓜路66-1號
1857,YH,言葉之庭,南投縣中寮鄉和興村永樂路134之2號
1858,YH,三生園生態露營區,南投縣鹿谷鄉內湖村民生巷8-1號
1859,YH,愛心露營地,南投縣魚池鄉新城村通文巷4-11號
1860,YH,暮雲春樹,南投縣埔里鎮桃米里10鄰種瓜路33之3號
1861,YH,念念小憩,南投縣魚池鄉長寮段
1862,YH,魚宙露營區,南投縣魚池鄉福興巷20-16號
1863,YH,深山林內生態農場,南投縣竹山鎮大鞍里頂林路累藤巷6-66號
1864,YH,農家樂露營區,南投縣埔里鎮麒麟里武界路35-3號
1865,YH,星願村露營區,南投縣仁愛鄉明月巷95之1附1號
1866,YH,樹不老露營區,南投縣仁愛鄉新生村山林巷46-2號
1867,YH,LOLO農場-休閒露營園區,南投縣埔里鎮眉原路1-4號
1868,YH,空若水營地,南投縣魚池鄉東池村文武巷1-33號
1869,YH,上野左岸生態露營區,南投縣國姓鄉
1870,YH,溪泮小屋,南投縣魚池鄉五馬巷2-2號
1871,YH,樸溯生活露營原區,南投縣仁愛鄉互助村清風路73號
1872,YH,九九莊園休閒農場,雲林縣斗六市十三南路65-1號
1873,YH,逸境生態露營區,雲林縣林內鄉自強路1巷23號
1874,YH,十字關奢華在地露營區,雲林縣古坑鄉
1875,YH,花田小露,嘉義縣番路鄉觸口村觸口村埔尾2號
1876,YH,鹿過好美露營區,嘉義縣阿里山鄉樂野村138號
1877,YH,拉拉克斯莊園,嘉義縣阿里山鄉段40號
1878,YH,草地狀元露營區,嘉義縣番路鄉大湖村2鄰17附1號
1879,YH,淺山尋露,嘉義縣番路鄉公興村中寮3鄰5-10號
1880,YH,天一露營區,嘉義縣竹崎鄉光華村11鄰茄苳仔29號
1881,YH,岩仔腳,嘉義縣番路鄉民和村
1882,YH,達明休憩農場,嘉義縣阿里山鄉達邦村189-1號
1883,YH,琢英露營場,嘉義縣梅山鄉太興村橫山6號
1884,YH,羅老爸的家,嘉義縣阿里山鄉樂野村4鄰134號
1885,YH,星知心露營區,嘉義縣番路鄉公田村破布湖5號
1886,YH,阿里山螢火蟲,嘉義縣竹崎鄉光華村一鄰9號
1887,YH,阿里山 龍頂山,嘉義縣番路鄉公田村8鄰3號
1888,YH,岩仔腳,嘉義縣番路鄉民和村
1889,YH,倉伯露營區,嘉義縣阿里山鄉樂野村四鄰129-11號
1890,YH,景山露營區,嘉義縣竹崎鄉光華村2鄰23號
1891,YH,高美休閒營區,嘉義縣阿里山鄉樂野第一鄰16附3號
1892,YH,阿里山 龍頂山,嘉義縣番路鄉公田村8鄰3號
1893,YH,有夠遠露營區,嘉義縣阿里山鄉里佳村38號
1894,YH,來灣哈露營區,嘉義縣阿里山郷樂野村4鄰125號-1號
1895,YH,禾田農莊,嘉義縣阿里山鄉樂野村2鄰82號
1896,YH,受不寮露營區,嘉義縣阿里山鄉達邦村
1897,YH,好柿抵嘉農場,嘉義縣番路鄉埔尾52-3號
1898,YH,仙腳趾景觀露營區,嘉義縣竹崎鄉白杞村樟樹坪41號
1899,YH,晨光,嘉義縣阿里山鄉樂野村2鄰86號
1900,YH,瓜地亞那Gwaliana,嘉義縣阿里山鄉達邦橋村5鄰103號
1901,YH,天長地久露營區,嘉義縣番路鄉觸口村埔尾52-3號
1902,YH,太和觀光果園露營區,嘉義縣梅山鄉太和村樟樹湖17號
1903,YH,露營樂9號店,嘉義縣番路鄉大湖村
1904,YH,荒郊野外露營區,嘉義縣阿里山鄉
1905,YH,鷺野之家,嘉義縣梅山鄉太興村溪頭10-2號
1906,YH,星晴朗露營區,嘉義縣番路鄉觸口村埔尾42號
1907,YH,塘湖古道露營農場,嘉義縣竹崎鄉福建坪12-2號
1908,YH,露營樂1號店,台南市左鎮區光和65-5號
1909,YH,梅嶺露營區,台南市楠西區
1910,YH,那次嵐露營區,高雄市那瑪夏區瑪雅里99號
1911,YH,芳晨溫泉渡假村,高雄市六龜區寶來村中正路132號
1912,YH,荖濃有機農場露營區,高雄市六龜區荖濃里裕濃路81巷18號
1913,YH,雅悠露營區,高雄市那瑪夏區瑪雅里6鄰平和巷209-10號
1914,YH,泗高露棧,高雄市六龜區和平路130-38號
1915,YH,幸福城景觀露營區,宜蘭大同
1916,YH,天際線茶園營地,宜蘭縣大同鄉泰雅路
1917,YH,BulaBula.KC 布拉布拉露營區,宜蘭縣南澳鄉東岳村73巷3號
1918,YH,淺山休閒露營區,宜蘭縣大同鄉寒溪村古魯巷1-17號
1919,YH,武林秘密基地,宜蘭縣大同鄉寒溪村華興巷42號
1920,YH,斯揚莫那休閒莊園,宜蘭縣大同鄉泰雅路六段8號
1921,YH,哇吉散悠遊樂園露營區,宜蘭縣大同鄉復興村泰雅一路牛鬥巷81-1號
1922,YH,星霧宿露營區,宜蘭縣大同鄉復興村泰雅一路牛鬥巷81-7號
1923,YH,圓頂360,宜蘭縣大同鄉泰雅路一段88巷99號之19號
1924,YH,天梯露營區,宜蘭縣大同鄉泰雅路一段88巷66號
1925,YH,夏諾營露營區,宜蘭縣大同鄉松羅村泰雅路二段33巷31之7號
1926,YH,雲端紅土咖啡露營區,宜蘭縣大同鄉崙埤村5鄰朝陽3-1號
1927,YH,露營樂7號店,宜蘭縣大同鄉泰雅路一段88巷99號之19號
1928,YH,宇世格爵露營區,宜蘭縣大同鄉樂水村碼崙路90巷16號
1929,YH,五葉松林休閒露營區,宜蘭縣大同鄉泰雅路二段33巷31之1號
1930,YH,老柯野外探險營地,宜蘭縣南澳鄉金洋村博愛路18-1號
1931,YH,太平山森活趣渡假農場,宜蘭縣大同鄉四季村泰雅路六段二巷6-3號
1932,YH,山谷樂生態露營園區,宜蘭縣冬山鄉中山村中山路802號
1933,YH,瀧雲山莊露營區,宜蘭縣南澳鄉武塔村橫山路13-7號
1934,YH,哇芭來露營區,宜蘭縣大同鄉泰雅一路牛鬥巷69之15號
1935,YH,秘密基地露營區,宜蘭縣大同鄉泰雅路二段88巷211-9號
1936,YH,原最露營區,宜蘭縣大同鄉松羅村泰雅路二段46巷
1937,YH,幸福瑪崙露營區,宜蘭縣大同鄉樂水村樂水路20巷150-1號
1938,YH,綠點集禾館,花蓮縣玉里鎮觀音里高寮223-3號
1939,YH,森林露營區,花蓮縣玉里鎮大禹里酸柑51號
1940,YH,花蓮海洋露營區,花蓮縣壽豐鄉大橋30之6號
1941,YH,悠悠太魯閣露營區,花蓮縣秀林鄉民治132-11號
1942,YH,Ocean Chill 海憩露營區,花蓮縣新城鄉順安村
1943,YH,初鹿椰子林,台東縣卑南鄉明峰村
1944,YH,一零八零1080,台東延平
